1773993632200,-0.0165,0.0013,1.0071
1773993632250,-0.0092,-0.0039,1.0029
1773993632300,-0.0068,-0.0097,1.0154
1773993632350,0.0004,-0.0068,1.0085
1773993632400,0.0186,0.0056,1.0126
1773993632450,-0.0095,-0.0122,1.004
1773993632500,-0.01,-0.0176,1.0049
1773993632550,0.0101,-0.0103,1.0017
1773993632600,-0.0094,-0.0182,0.997
1773993632650,0.0079,-0.0068,1.0101
1773993632700,0.0072,-0.0159,1.0108
1773993632750,0.0098,-0.0067,0.9946
1773993632800,0.0046,-0.0063,0.9975
1773993632850,0.0028,-0.0029,1.005
1773993632900,-0.0062,-0.0142,1.003
1773993632950,-0.0009,-0.0063,0.9927
1773993633000,0.0039,-0.0076,1.0049
1773993633050,-0.0046,0.0028,0.9943
1773993633100,-0.003,-0.0045,0.9885
1773993633150,0.0144,0.0135,1.0076
1773993633200,-0.0051,0.0044,0.9875
1773993633250,0.0043,0.0024,1.0086
1773993633300,-0.0083,0.0027,0.9947
1773993633350,0.0069,-0.0027,0.9939
1773993633400,-0.001,0.0122,1.0048
1773993633450,0.0129,-0.0109,1.0086
1773993633500,0.0023,0.004,0.9952
1773993633550,0.0105,0.0017,1.0095
1773993633600,0.0072,0.0094,1.0182
1773993633650,-0.0038,-0.0322,0.9934
1773993633700,0.0033,0.0057,0.9978
1773993633750,0.0043,-0.0037,0.9981
1773993633800,-0.0041,-0.0091,0.9723
1773993633850,0.0016,0.0063,1.0025
1773993633900,-0.0226,0.0066,0.9907
1773993633950,0.0227,-0.0049,0.9873
1773993634000,-0.0035,0.0051,1.0064
1773993634050,0.0073,0.0049,1.0174
1773993634100,0.0242,-0.0008,0.9948
1773993634150,-0.0081,-0.0014,1.0001
1773993634200,-0.0123,0.0186,1.0053
1773993634250,-0.0088,-0.0246,1.0047
1773993634300,0.0041,0.0149,1.0039
1773993634350,-0.0045,0.0012,1.0164
1773993634400,-0.0043,0.0052,0.9864
1773993634450,-0.0005,-0.0134,0.9932
1773993634500,0.0047,-0.0021,1.0128
1773993634550,0.0032,0.0031,0.9906
1773993634600,-0.0088,0.0013,0.9883
1773993634650,0.0159,0.0046,1.0015
1773993634700,-0.0135,-0.0201,0.991
1773993634750,-0.0126,-0.009,0.9985
1773993634800,-0.0043,-0.004,0.9985
1773993634850,0.0011,-0.0016,1.0126
1773993634900,0.0027,0.0015,0.9953
1773993634950,0.0185,-0.0148,1.0061
1773993635000,-0.0034,0.0029,0.9881
1773993635050,-0.016,-0.0116,1.0001
1773993635100,0.0004,0.008,1.0084
1773993635150,0.0002,-0.0084,1.0048
1773993635200,-0.0008,-0.0008,0.9901
1773993635250,0.012,-0.0065,0.9848
1773993635300,-0.0025,-0.0073,0.9967
1773993635350,0.0081,-0.0037,1.0144
1773993635400,-0.0056,0.0154,0.9731
1773993635450,0.0047,-0.0029,0.9895
1773993635500,-0.0154,-0.0143,1.0027
1773993635550,-0.0065,-0.0017,1.0117
1773993635600,0.0034,0.0035,1.0081
1773993635650,-0.003,-0.0092,0.9891
1773993635700,-0.0013,-0.0137,0.9942
1773993635750,-0.013,-0.0119,1.009
1773993635800,0.0185,-0.0116,0.9752
1773993635850,-0.0074,0.014,1.0119
1773993635900,-0.0052,0.0049,0.9871
1773993635950,0.0055,0.0038,1.0027
1773993636000,0.0011,-0.012,1.0128
1773993636050,0.0049,-0.0102,0.9864
1773993636100,-0.007,-0.0001,0.9922
1773993636150,-0.0046,-0.0046,1.0095
1773993636200,-0.0031,0.0027,1.0106
1773993636250,-0.0134,0.0121,1.0028
1773993636300,-0.0108,0.001,1.0202
1773993636350,-0.0177,-0.0083,0.9886
1773993636400,0.0174,0.0024,0.9959
1773993636450,-0.015,0.0084,0.9976
1773993636500,0.0108,-0.0165,0.9963
1773993636550,-0.006,0.0035,1.0022
1773993636600,0.0074,0.007,0.9774
1773993636650,-0.0077,0.0071,1.0001
1773993636700,-0.0025,-0.0047,1.0029
1773993636750,-0.0099,-0.0065,1.0068
1773993636800,0.0117,-0.0049,1.0148
1773993636850,-0.0208,0.0099,1.003
1773993636900,0.014,0.0023,1.0154
1773993636950,-0.0065,-0.0092,0.9887
1773993637000,-0.0097,0.0134,1.007
1773993637050,-0.0003,-0.0004,1.0059
1773993637100,0.009,0.0189,0.9899
1773993637150,-0.0023,0.0038,1.0031
1773993637200,0.0037,-0.0036,0.9943
1773993637250,0.0082,0.0157,1.0087
1773993637300,-0.0031,0.0006,0.9921
1773993637350,0.0004,-0.0039,1.0054
1773993637400,0.0043,0.0006,0.9975
1773993637450,-0.0119,0.0029,1.0196
1773993637500,0.0017,-0.0229,1.004
1773993637550,-0.0019,-0.0063,0.9778
1773993637600,0.0237,-0.0039,0.9911
1773993637650,-0.0113,-0.0083,1.0122
1773993637700,0.0122,0.0184,1.0052
1773993637750,-0.0124,-0.0007,1.0106
1773993637800,0.0097,-0.0084,0.9818
1773993637850,0.0101,0.0031,1.0006
1773993637900,0.009,0.0168,1.0178
1773993637950,-0.0144,0.0029,1.007
1773993638000,-0.0024,0.0036,0.9929
1773993638050,-0.0029,0.0013,0.9989
1773993638100,0.0203,-0.0109,1.0164
1773993638150,-0.0045,-0.0042,1.0027
1773993638200,0.0158,-0.0066,0.9899
1773993638250,0.0099,0.0215,1.0259
1773993638300,-0.0106,-0.0028,0.9995
1773993638350,0.002,0.0028,1.0208
1773993638400,-0.0126,0.0096,0.9939
1773993638450,-0.0058,-0.0106,0.9866
1773993638500,-0.0005,0.004,0.9878
1773993638550,-0.0092,-0.0061,0.985
1773993638600,0.0081,-0.0036,1.0008
1773993638650,0.0023,-0.0083,1.0033
1773993638700,0.016,-0.0051,0.9843
1773993638750,-0.0046,-0.025,1.0103
1773993638800,0.0076,-0.0058,1.0085
1773993638850,-0.0312,0.0028,1.0148
1773993638900,-0.0044,-0.0084,0.9838
1773993638950,-0.0071,-0.0166,1.0198
1773993639000,0.0036,0.0109,1.0027
1773993639050,-0.0124,-0.0053,1.0006
1773993639100,-0.0058,-0.0135,1.0063
1773993639150,0.0105,-0.0016,0.9766
1773993639200,-0.0056,-0.0162,0.99
1773993639250,0.0156,0.011,0.9972
1773993639300,-0.0037,-0.0006,1.0015
1773993639350,0.0094,-0.0098,1.0005
1773993639400,0.0076,-0.0058,0.993
1773993639450,0.0044,-0.0082,1.0121
1773993639500,-0.002,-0.0084,0.9996
1773993639550,0.0107,-0.0144,0.9899
1773993639600,0.0146,0.0006,0.9796
1773993639650,-0.005,0.001,1.0025
1773993639700,0.0005,-0.0019,0.9972
1773993639750,0.0055,-0.0035,0.9974
1773993639800,-0.0093,0.0066,0.9988
1773993639850,-0.0054,0.0076,0.9986
1773993639900,0.0078,0.0076,1.0103
1773993639950,-0.0152,0.0066,1.0073
1773993640000,0.1,-0.1,1.1
1773993640050,0.1,-0.1,1.1
1773993640100,0.1,-0.1,1.1
1773993640150,0.1,-0.1,1.1
1773993640200,0.1,-0.1,1.1
1773993640250,0.1,-0.1,1.1
1773993640300,0.1,-0.1,1.1
1773993640350,0.1,-0.1,1.1
1773993640400,0.1,-0.1,1.1
1773993640450,0.1,-0.1,1.1
1773993640500,0.0304,-0.0158,0.0971
1773993640550,-0.0038,0.0151,0.072
1773993640600,0.0138,-0.0033,0.1118
1773993640650,-0.0228,-0.0147,0.1075
1773993640700,0.0414,0.0091,0.1153
1773993640750,-0.0209,-0.0097,0.1319
1773993640800,-0.0059,-0.0039,0.1018
1773993640850,-0.0419,0.0094,0.1432
1773993640900,-0.0076,-0.0205,0.1163
1773993640950,0.0028,-0.0228,0.0998
1773993641000,0.0067,-0.0237,0.1308
1773993641050,-0.0223,-0.0277,0.1117
1773993641100,-0.0295,0.0064,0.0922
1773993641150,0.0051,-0.018,0.108
1773993641200,1.2443,-1.5123,4.1977
1773993641250,1.0446,-1.3915,4.2386
1773993641300,1.2365,-1.4515,4.2345
1773993641350,1.0715,-1.4195,4.1712
1773993641400,1.1823,-1.5068,4.2488
1773993641450,1.126,-1.606,4.3218
1773993641500,-0.3385,0.2664,1.0926
1773993641550,-0.207,0.3711,1.2139
1773993641600,-0.0679,0.4005,1.2992
1773993641650,0.0563,0.3637,1.3495
1773993641700,0.1494,0.2783,1.3679
1773993641750,0.203,0.1661,1.3589
1773993641800,0.216,0.049,1.3281
1773993641850,0.1938,-0.0543,1.2815
1773993641900,0.1462,-0.1306,1.2249
1773993641950,0.0851,-0.1733,1.1639
1773993642000,0.0221,-0.1819,1.1032
1773993642050,-0.0329,-0.1613,1.0468
1773993642100,-0.0729,-0.1199,0.9976
1773993642150,-0.0945,-0.0679,0.9574
1773993642200,-0.0979,-0.0149,0.9273
1773993642250,-0.0858,0.0307,0.9074
1773993642300,-0.0629,0.0634,0.8972
1773993642350,-0.0345,0.0805,0.8955
1773993642400,-0.0061,0.0823,0.901
1773993642450,0.0181,0.0713,0.9119
1773993642500,0.0352,0.0514,0.9266
1773993642550,0.0438,0.0273,0.9435
1773993642600,0.0442,0.0035,0.9609
1773993642650,0.0378,-0.0166,0.9778
1773993642700,0.0269,-0.0305,0.993
1773993642750,0.0138,-0.0372,1.006
1773993642800,0.001,-0.0371,1.0162
1773993642850,-0.0096,-0.0314,1.0235
1773993642900,-0.0169,-0.0219,1.0279
1773993642950,-0.0202,-0.0108,1.0297
1773993643000,-0.0188,-0.0175,1.0103
1773993643050,-0.0058,0.0064,0.9638
1773993643100,-0.0038,-0.024,1.0003
1773993643150,0.0014,0.0213,1.0261
1773993643200,-0.0271,-0.0115,1.0399
1773993643250,-0.0099,-0.0317,1.0153
1773993643300,-0.0294,0.0148,1.0098
1773993643350,-0.0058,0.0077,0.9882
1773993643400,-0.0221,-0.0074,0.9685
1773993643450,0.0109,-0.0272,0.9871
1773993643500,0.0114,-0.0006,0.9616
1773993643550,0.0042,0.0007,1.015
1773993643600,-0.0328,-0.031,0.9699
1773993643650,-0.0073,0.0153,1.0178
1773993643700,0.0223,0.0269,1.007
1773993643750,-0.0008,0.0079,0.989
1773993643800,-0.0482,-0.0168,1.005
1773993643850,-0.0244,-0.0311,1.0228
1773993643900,-0.005,0.0065,1.0496
1773993643950,-0.0008,-0.0436,1.0067
1773993644000,-0.0264,-0.0084,0.9982
1773993644050,-0.0075,-0.0086,0.9842
1773993644100,-0.0239,0.0348,1.0205
1773993644150,0.0058,-0.0038,1.0179
1773993644200,0.0101,-0.0429,1.0103
1773993644250,0.0247,0.0236,0.9857
1773993644300,-0.0082,-0.0201,0.9564
1773993644350,0.0577,-0.0256,1.0053
1773993644400,0.0179,0.0209,0.9925
1773993644450,-0.0306,0.0181,1.0235
1773993644500,0.0058,-0.011,0.9862
1773993644550,-0.0079,0.0294,0.9864
1773993644600,0.015,0.0041,0.9928
1773993644650,0.0277,-0.0354,1.0085
1773993644700,-0.0059,-0.0211,0.9785
1773993644750,0.0133,0.0213,1.0064
1773993644800,-0.0126,0.0209,1.0157
1773993644850,0.004,0.0258,0.9847
1773993644900,0.0108,-0.0052,0.9548
1773993644950,-0.0038,0.017,1.0367
1773993645000,-0.0009,-0.0189,0.984
1773993645050,-0.0083,0.0079,0.9952
1773993645100,0.0173,-0.0015,0.9861
1773993645150,0.0221,0.018,0.9966
1773993645200,0.0201,0.0119,1.0033
1773993645250,-0.0281,-0.019,1.0147
1773993645300,0.0321,-0.0107,0.9831
1773993645350,-0.0175,0.0061,0.9887
1773993645400,-0.025,-0.0069,1.0382
1773993645450,0.0083,0.0117,1.0242
1773993645500,0.0194,-0.0233,0.9856
1773993645550,-0.0082,0.0076,0.9967
1773993645600,-0.0026,0.0101,0.9837
1773993645650,0.0472,0.0286,1.0104
1773993645700,-0.0157,0.0142,0.9875
1773993645750,-0.0055,-0.0046,0.9978
1773993645800,-0.0153,-0.0197,0.9765
1773993645850,0.0166,-0.0149,1.0196
1773993645900,-0.0465,0.0165,1.0107
1773993645950,-0.0002,0.0093,0.9985
1773993646000,0.0032,-0.0335,1.0288
1773993646050,-0.0027,-0.0038,1.0058
1773993646100,-0.017,0.0112,0.9816
1773993646150,-0.0086,-0.0267,1.0265
1773993646200,-0.0229,-0.029,1.0
1773993646250,0.0109,-0.0221,1.043
1773993646300,0.0099,0.0056,1.0399
1773993646350,0.0039,0.0231,1.0113
1773993646400,-0.0242,-0.0072,1.0059
1773993646450,0.0222,0.0172,1.0202
1773993646500,-0.0143,-0.0097,0.9728
1773993646550,-0.0085,-0.0235,1.0067
1773993646600,0.001,-0.0058,1.0093
1773993646650,0.0014,0.0403,0.9949
1773993646700,0.0161,0.0438,0.9967
1773993646750,0.0246,-0.0004,0.9938
1773993646800,0.0068,-0.0049,0.9988
1773993646850,-0.0172,0.0075,1.0082
1773993646900,-0.018,-0.0306,1.0
1773993646950,-0.0108,-0.0282,0.9884
1773993647000,-0.0047,0.0061,0.9762
1773993647050,-0.0193,0.008,0.9949
1773993647100,0.0137,-0.0227,1.0
1773993647150,-0.0151,0.0162,0.985
1773993647200,0.013,-0.0146,1.0093
1773993647250,0.0428,0.017,1.0198
1773993647300,0.0069,0.0079,0.9851
1773993647350,-0.0132,-0.0107,0.9819
1773993647400,-0.0178,0.0041,1.0009
1773993647450,0.015,0.0052,1.0089
1773993647500,-0.0104,-0.0164,1.0014
1773993647550,-0.0077,-0.0157,1.0207
1773993647600,0.0165,0.0186,0.9826
1773993647650,0.004,0.0109,0.9593
1773993647700,-0.0257,0.002,1.0049
1773993647750,0.0274,-0.0036,1.0156
1773993647800,-0.0228,0.0039,0.9855
1773993647850,-0.0395,0.0003,0.9996
1773993647900,0.0246,0.0125,1.036
1773993647950,0.0026,-0.0073,1.0433
1773993648000,-0.0157,-0.0071,0.9984
1773993648050,-0.0352,-0.0428,0.9891
1773993648100,0.0043,0.0032,0.9714
1773993648150,-0.0181,-0.0047,1.0592
1773993648200,0.0053,0.022,0.989
1773993648250,0.0173,-0.0001,0.994
1773993648300,-0.019,-0.005,1.0493
1773993648350,0.0072,0.0101,0.9895
1773993648400,-0.0062,0.0069,0.9775
1773993648450,0.0222,0.0093,1.0187
1773993648500,-0.0077,-0.0119,0.9936
1773993648550,-0.0171,-0.0075,1.0144
1773993648600,0.0365,0.0358,1.0005
1773993648650,-0.0153,-0.0351,0.998
1773993648700,-0.02,-0.0168,0.9932
1773993648750,0.0058,-0.0286,1.005
1773993648800,0.0051,-0.0235,1.0137
1773993648850,-0.0041,0.028,1.0083
1773993648900,-0.0225,0.036,1.0338
1773993648950,0.0248,-0.0352,0.9836
1773993649000,0.004,0.0011,0.9972
1773993649050,-0.0018,0.0253,1.0154
1773993649100,-0.0288,0.0079,1.0171
1773993649150,-0.0138,-0.0205,0.9816
1773993649200,0.0105,0.0063,1.01
1773993649250,-0.0152,-0.008,1.0036
1773993649300,0.0362,-0.0288,1.0254
1773993649350,0.031,0.0251,0.993
1773993649400,0.0077,-0.0015,0.9888
1773993649450,0.0083,-0.0053,0.9818
1773993649500,0.0049,-0.0176,1.0134
1773993649550,0.0107,-0.0006,0.9856
1773993649600,-0.0137,-0.0033,1.0072
1773993649650,-0.0094,-0.008,1.0075
1773993649700,0.0125,0.0077,0.9868
1773993649750,-0.0344,-0.04,0.9835
1773993649800,-0.0203,-0.0076,1.0049
1773993649850,-0.0026,0.0127,0.9977
1773993649900,-0.0142,0.0429,1.0281
1773993649950,-0.0136,-0.0086,1.0208
1773993650000,-0.0136,-0.0104,0.9769
1773993650050,-0.0151,-0.0172,1.023
1773993650100,-0.0366,0.0184,0.9818
1773993650150,0.0158,0.0072,0.9993
1773993650200,0.0259,0.0217,0.999
1773993650250,0.0063,-0.008,1.0216
1773993650300,-0.025,-0.0083,1.0299
1773993650350,-0.0215,0.0103,1.0361
1773993650400,-0.007,-0.0167,1.0089
1773993650450,-0.0342,-0.0187,1.0116
1773993650500,-0.0088,0.0187,1.0029
1773993650550,0.0064,-0.0056,0.9805
1773993650600,0.0142,0.0176,1.0141
1773993650650,-0.0021,0.0127,0.9604
1773993650700,0.0058,0.0081,1.0181
1773993650750,-0.0093,-0.0131,1.0041
1773993650800,-0.0032,0.0109,0.9988
1773993650850,-0.014,0.0075,0.9885
1773993650900,-0.0069,-0.0088,0.9928
1773993650950,0.0409,0.0027,1.0076
1773993651000,-0.0207,-0.0029,1.0037
1773993651050,0.0352,0.0644,1.0394
1773993651100,-0.0205,0.0117,0.992
1773993651150,0.01,-0.0155,1.0001
1773993651200,-0.0053,-0.0268,0.9719
1773993651250,0.0304,0.0016,0.9847
1773993651300,0.0153,0.0086,1.009
1773993651350,-0.0108,0.0183,0.9833
1773993651400,-0.035,-0.0191,0.981
1773993651450,0.0065,-0.0027,1.0048
1773993651500,-0.0261,-0.005,0.9632
1773993651550,-0.0038,0.0126,0.993
1773993651600,0.0115,0.016,0.9939
1773993651650,0.0176,0.0218,0.9805
1773993651700,-0.0244,0.0452,1.0059
1773993651750,0.0078,-0.034,0.9715
1773993651800,0.0042,-0.058,1.0263
1773993651850,0.0421,0.0376,0.9841
1773993651900,-0.0017,0.0022,0.9719
1773993651950,0.0279,0.0415,0.9685
1773993652000,-0.0147,0.0107,1.0081
1773993652050,-0.0169,0.0251,0.9958
1773993652100,-0.0233,0.0086,1.0077
1773993652150,-0.0147,-0.0281,0.9965
1773993652200,-0.0084,-0.0147,1.004
1773993652250,-0.007,0.008,1.0118
1773993652300,0.0162,0.0003,0.9942
1773993652350,-0.0428,-0.0291,0.9862
1773993652400,0.0228,-0.0009,0.9919
1773993652450,-0.0036,-0.0124,1.0008
1773993652500,-0.0179,-0.0096,0.9663
1773993652550,-0.0025,-0.0157,0.9697
1773993652600,-0.0236,-0.0135,1.0059
1773993652650,0.0031,-0.0092,1.0378
1773993652700,-0.0332,-0.0092,0.9942
1773993652750,-0.0009,-0.018,1.0187
1773993652800,-0.0197,0.0021,1.039
1773993652850,0.0095,-0.02,1.0051
1773993652900,0.0009,-0.0011,0.9633
1773993652950,0.0013,0.0192,1.0161
1773993653000,-0.0067,0.0261,1.0088
1773993653050,-0.0583,-0.0135,0.9808
1773993653100,-0.0132,-0.043,1.003
1773993653150,0.0129,-0.0201,0.9871
1773993653200,0.0015,-0.0106,0.9947
1773993653250,0.0008,-0.0201,1.015
1773993653300,-0.0075,0.0075,0.9857
1773993653350,-0.0268,-0.0424,0.9785
1773993653400,0.0012,-0.0038,0.9776
1773993653450,0.0193,-0.0267,0.9995
1773993653500,-0.0287,0.0061,1.0053
1773993653550,-0.0098,0.0018,1.0305
1773993653600,0.024,0.0353,0.9842
1773993653650,0.0318,0.002,1.009
1773993653700,0.0026,-0.0111,1.0198
1773993653750,-0.0393,-0.0097,0.9817
1773993653800,-0.0034,-0.0048,0.9979
1773993653850,0.0221,-0.037,0.9993
1773993653900,-0.0166,0.0005,0.9982
1773993653950,0.0555,-0.0039,1.0465
1773993654000,0.0024,0.0059,1.0054
1773993654050,0.0191,-0.0352,1.0113
1773993654100,0.0328,0.0273,1.0152
1773993654150,-0.0091,0.0088,0.9551
1773993654200,-0.0328,-0.0453,1.0117
1773993654250,-0.002,-0.0148,1.022
1773993654300,-0.0089,-0.0155,0.9824
1773993654350,0.0011,-0.0388,1.0183
1773993654400,-0.0093,-0.0079,1.0137
1773993654450,0.0155,-0.0118,1.0182
1773993654500,-0.0055,-0.0114,1.0074
1773993654550,0.0076,-0.0091,0.9799
1773993654600,0.0084,0.0198,0.9308
1773993654650,0.0164,0.0098,0.9709
1773993654700,-0.0507,-0.0282,1.0037
1773993654750,-0.0189,0.0085,1.0239
1773993654800,0.0018,0.0008,1.0183
1773993654850,-0.0349,0.024,0.9981
1773993654900,-0.0017,0.0037,0.9952
1773993654950,-0.0128,0.0112,1.0211
1773993655000,-0.0068,-0.0346,0.9871
1773993655050,-0.0024,0.0047,1.0521
1773993655100,0.0266,0.0218,0.9869
1773993655150,-0.0079,0.019,0.9977
1773993655200,-0.0213,0.0039,1.0103
1773993655250,-0.014,0.0139,0.9899
1773993655300,-0.0089,-0.0155,1.0167
1773993655350,0.003,-0.0266,1.0155
1773993655400,0.0098,-0.0128,1.0218
1773993655450,0.007,0.0024,1.0278
1773993655500,-0.0006,-0.0121,1.0134
1773993655550,-0.0239,0.0133,0.9981
1773993655600,0.0184,0.0005,1.0064
1773993655650,-0.011,-0.0141,0.9848
1773993655700,0.0222,0.0142,1.0116
1773993655750,0.0346,-0.0113,0.9905
1773993655800,-0.0141,-0.0097,0.9934
1773993655850,0.0146,-0.0136,0.9912
1773993655900,0.0111,-0.0124,0.9876
1773993655950,-0.0049,0.0412,0.9741
1773993656000,0.0094,0.0079,0.9841
1773993656050,0.0415,-0.0108,0.9627
1773993656100,-0.0322,0.0145,1.0277
1773993656150,-0.017,-0.0079,1.0167
1773993656200,0.0393,0.0022,0.9999
1773993656250,0.0195,0.0019,1.0108
1773993656300,-0.0468,0.0009,0.9646
1773993656350,0.0179,0.0187,1.0019
1773993656400,0.0099,-0.0163,1.0077
1773993656450,-0.008,-0.0043,0.9971
1773993656500,0.0398,0.0113,0.9911
1773993656550,0.0117,0.0339,0.9976
1773993656600,-0.0049,0.0223,0.9667
1773993656650,0.0137,-0.0197,1.0185
1773993656700,-0.006,-0.0121,0.9923
1773993656750,0.0049,-0.0136,1.0014
1773993656800,-0.0175,-0.0111,0.9659
1773993656850,-0.0031,-0.0327,1.0108
1773993656900,-0.0043,0.0412,1.0326
1773993656950,-0.0213,0.0135,1.0086
1773993657000,-0.0184,-0.0044,1.0122
1773993657050,-0.0084,-0.0185,0.9837
1773993657100,-0.0059,-0.0081,1.0013
1773993657150,-0.0008,-0.0142,1.0158
1773993657200,0.0285,-0.0244,0.996
1773993657250,-0.0201,-0.0119,1.04
1773993657300,-0.0059,0.0042,0.9978
1773993657350,-0.0122,0.0056,1.0373
1773993657400,-0.0476,-0.0076,1.0058
1773993657450,-0.035,-0.0041,0.9607
1773993657500,-0.0298,-0.0346,0.9873
1773993657550,-0.0201,0.0104,1.0088
1773993657600,-0.0136,-0.0238,0.9702
1773993657650,0.0054,0.0136,1.0039
1773993657700,0.0255,-0.0183,1.0141
1773993657750,0.0027,0.0433,1.0021
1773993657800,0.0033,0.0156,1.0105
1773993657850,-0.0139,-0.0005,0.9996
1773993657900,0.0433,0.0247,1.0071
1773993657950,-0.0143,0.011,1.0204
1773993658000,-0.0149,0.0293,1.018
1773993658050,-0.0101,-0.0,0.9832
1773993658100,-0.0012,-0.0057,0.9997
1773993658150,0.0149,0.025,0.9751
1773993658200,0.0009,0.0036,1.0219
1773993658250,0.0004,0.0215,1.0267
1773993658300,-0.0067,0.0275,0.9596
1773993658350,0.0344,-0.0024,0.9916
1773993658400,-0.0182,-0.0277,1.0064
1773993658450,0.0222,-0.006,1.0094
1773993658500,0.0176,0.0135,0.9986
1773993658550,-0.0141,-0.0343,1.0246
1773993658600,-0.0308,-0.0191,1.0108
1773993658650,0.0374,0.0032,0.9749
1773993658700,0.0157,-0.006,1.0255
1773993658750,0.0254,-0.0179,0.9663
1773993658800,0.0085,-0.0275,0.9631
1773993658850,0.0007,0.0143,0.9923
1773993658900,0.0002,0.0076,1.0045
1773993658950,-0.0011,-0.0197,1.0062
1773993659000,-0.0044,0.0198,0.9946
1773993659050,-0.0158,-0.0126,1.0011
1773993659100,-0.0184,0.0335,1.0073
1773993659150,-0.0221,0.0331,0.9697
1773993659200,-0.021,0.0057,0.9813
1773993659250,-0.0256,-0.0318,1.007
1773993659300,-0.0358,0.0096,1.0004
1773993659350,0.0084,0.01,0.9888
1773993659400,0.0343,0.0207,0.9622
1773993659450,-0.0289,-0.0135,0.9742
1773993659500,0.0446,-0.0364,0.9908
1773993659550,0.001,-0.0264,1.0043
1773993659600,0.0097,0.0109,0.9987
1773993659650,-0.0017,-0.0021,1.0135
1773993659700,-0.0137,-0.0306,1.0277
1773993659750,-0.0265,-0.0014,1.0266
1773993659800,0.0171,0.0035,0.9964
1773993659850,0.0295,-0.0015,1.0056
1773993659900,0.002,-0.0296,1.0095
1773993659950,-0.0309,0.0108,1.0146
